L3167626,TW,TW-TXG,,24.2730574,120.9481645,台中烏石坑IBA--烏石坑研究中心(Wushikeng IBA--Wushikeng Research Center),2025-05-04 06:40,86
L7784312,TW,TW-TXG,,24.3319159,120.9811928,台中雪山坑IBA--台中和平雪山坑溪野生動物重要棲息環境監測站(Xueshankeng IBA--Taichung Heping Xueshankeng River Major Wildlife Habitat Monitoring Station),2025-05-18 06:37,60
L3167123,TW,TW-TXG,,24.3092278,120.9668541,台中雪山坑IBA--雪山坑溪野生動物重要棲息環境(Xueshankeng IBA--Xueshankeng River Major Wildlife Habitat),2025-05-17 08:17,77
L1934979,TW,TW-TXG,,24.3147997,120.5406854,台中高美濕地IBA--全區(Gaomei Wetland IBA--All Area),2025-06-01 06:15,263
L41501607,TW,TW-TXG,,24.3078078,120.5450676,台中高美濕地IBA--堤外泥灘(Gaomei Wetland IBA--Mutflat Outside the Dike),2025-06-10 05:43,60
L41500657,TW,TW-TXG,,24.3205788,120.5500543,台中高美濕地IBA--堤外草澤(Gaomei Wetland IBA--Marsh Outside the Dike),2025-05-03 16:11,33
L22859813,TW,TW-TPE,,25.0858753,121.5241966,台北---百齡高中/臺北表演藝術中心(Taipei--Bailing Senior High School/Performing Arts Center),2025-06-14 17:56,35
L14200147,TW,TW-TPE,,25.053277,121.5313042,台北--一江公園(Taipei--Yijiang Park),2023-05-23 08:20,10
L2687960,TW,TW-TPQ,,24.858965,121.3596717,台北--三峽五寮國小(Taipei--Sanxia Wuliao Elementary School),2024-05-05 09:49,21
L9558901,TW,TW-TPQ,,24.930965,121.409005,台北--三峽佛光山金光明寺(Taipei--Sanxia Foguangshan Jinguangming Temple),2025-03-12 16:30,28
L8858593,TW,TW-TPQ,,24.9202607,121.3686862,台北--三峽大同橋(Taipei--Sanxia Datong Bridge),2025-02-22 12:21,37
L4173587,TW,TW-TPQ,,24.8725254,121.4075571,台北--三峽大板根森林溫泉渡假村(Taipei--Sanxia The Great Roots Forestry Spa Resort),2025-05-31 13:46,59
L10048358,TW,TW-TPQ,,24.940935,121.385207,台北--三峽姑娘廟荷花池(Taipei--Sanxia Guniang Temple Lotus Pond),2024-11-28 14:07,46
L9031233,TW,TW-TPQ,,24.93777,121.363468,台北--三峽恩主公醫院(Taipei--Sanxia En Chu Kong Hospital),2025-03-07 16:57,33
L37584228,TW,TW-TPQ,,24.9385345,121.3938016,台北--三峽溪北河濱公園(Taipei--Sanxia Xibei Riverside Park),2024-10-25 15:01,15
L6557071,TW,TW-TPQ,,24.8537274,121.4662743,台北--三峽熊空(Taipei--Sanxia Xiongkong),2025-05-22 09:45,63
L11969193,TW,TW-TPQ,,24.9178432,121.4336081,台北--三峽皇后鎮森林(Taipei--Sanxia Queens Town),2025-05-02 14:30,30
L8525116,TW,TW-TPQ,,24.8646336,121.4395022,台北--三峽花岩山林(Taipei--Sanxia Huayanshanlin),2023-04-08 14:47,26
L10211269,TW,TW-TPQ,,24.948376,121.379883,台北--三峽遠雄森林公園(Taipei--Sanxia Farglory Forest Park),2025-02-28 08:06,24
L8606641,TW,TW-TPQ,,24.9472959,121.3762348,台北--三峽遠雄海洋公園(Taipei--Sanxia Farglory Ocean Park),2025-06-15 09:55,27
L8919894,TW,TW-TPQ,,24.943761,121.377383,台北--三峽龍學公園(Taipei--Sanxia Longxue Park),2025-06-15 12:23,30
L4332059,TW,TW-TPE,,25.061657,121.5673263,台北--三民公園(Taipei--Sanmin Park),2025-01-10 15:46,37
L4090086,TW,TW-TPQ,,25.2734353,121.499581,台北--三芝八仙宮(Taipei--Sanzhi Baxian Temple),2025-03-08 13:22,87
L5239440,TW,TW-TPQ,,25.2262178,121.5330362,台北--三芝八連溪(Taipei--Sanzhi Balian River),2025-06-01 09:24,81
L18423350,TW,TW-TPQ,,25.2616076,121.4967813,台北--三芝田寮路(Taipei--Sanzhi Tianliao Road),2025-04-27 14:18,88
L11759447,TW,TW-TPQ,,25.2057859,121.4905854,台北--三芝田心子(Taipei--Sanzhi Tianxinzi),2025-01-19 15:52,54
L3511656,TW,TW-TPQ,,25.2684689,121.500544,台北--三芝車新路(Taipei--Sanzhi Chexin Road),2025-04-03 15:55,160
L17314757,TW,TW-TPQ,,25.0590107,121.8205261,台北--三貂嶺步道(Taipei--Sandiaoling Trail),2025-03-19 16:39,59
L13555310,TW,TW-TPQ,,25.0655806,121.822629,台北--三貂嶺車站(Taipei--TRA Sandiaoling Station),2024-12-30 08:50,60
L42739451,TW,TW-TPQ,,25.0075863,122.0008237,台北--三貂角燈塔(Taipei--Sandiaojiao Lighthouse),2025-05-31 04:50,21
L25942993,TW,TW-TPQ,,25.070396,121.4902205,台北--三重三張公園(Taipei--Sanchong Sanzhang Park),2025-05-30 07:46,12
L11498006,TW,TW-TPQ,,25.0604468,121.492034,台北--三重中山藝術公園(Taipei--Sanchong Zhongshan Art Park),2025-06-04 08:14,31
L21444883,TW,TW-TPQ,,25.0701092,121.4935083,台北--三重六張公園(Taipei--Sanchong Liuzhang Park),2025-06-15 17:28,30
L10009321,TW,TW-TPQ,,25.0623879,121.4901867,台北--三重綜合運動公園(Taipei--Sanchong Zonghe Sports Park),2024-10-28 19:13,10
L32956669,TW,TW-TPQ,,24.9435471,121.3566649,台北--三鶯棒球場(Taipei--Sanying Baseball Field),2025-03-25 14:54,23
L14068355,TW,TW-TPE,,25.0669894,121.5423492,台北--下埤公園(Taipei--Xiapi Park),2022-03-11 11:01,11
L6699751,TW,TW-TPE,,25.0782823,121.5621068,台北--中430公園(Taipei--Zhong 430 Park),2025-05-02 09:44,23
L9281555,TW,TW-TPE,,25.0385983,121.5749404,台北--中全公園(Taipei--Zhongquan Park),2024-03-24 07:34,14
L14200155,TW,TW-TPE,,25.0558104,121.5286012,台北--中原公園(Taipei--Zhongyuan Park),2024-02-11 16:50,9
L14200154,TW,TW-TPE,,25.056352,121.5318742,台北--中吉公園(Taipei--Zhongji Park),2025-02-26 12:10,11
L30359153,TW,TW-TPQ,,24.9864178,121.4980723,台北--中和中興公園(Taipei--Zhonghe Zhongxing Park),2025-06-05 13:45,17
L6552773,TW,TW-TPQ,,25.0012025,121.5128446,台北--中和八二三紀念公園(Taipei--Zhonghe 823 Memorial Park),2025-06-04 13:38,52
L18621505,TW,TW-TPQ,,24.9971832,121.4791816,台北--中和嘉穗公園(Taipei--Zhonghe Jiasui Park),2025-05-28 09:17,27
L5643687,TW,TW-TPQ,,24.982382,121.4931786,台北--中和圓通寺(Taipei--Zhonghe Yuantong Temple),2025-03-12 20:33,28
L23625708,TW,TW-TPQ,,24.9745359,121.4890712,台北--中和橫路鹿寮(Taipei --Zhonghe Henglu Luliao）,2024-02-13 10:23,10
L20406934,TW,TW-TPQ,,24.986393,121.4810984,台北--中和灰窯(Taipei--Zhonghe Huiyao),2025-04-02 07:24,66
L40870332,TW,TW-TPQ,,24.9873117,121.5105561,台北--中和金門新村(Taipei--Zhonghe Kinmen New Village),2025-03-17 18:26,1
L5602717,TW,TW-TPE,,25.1366207,121.5391872,台北--中國文化大學(Taipei--Chinese Culture University),2025-06-17 12:40,64
L2283093,TW,TW-TPE,,25.0421715,121.6142482,台北--中央研究院(Taipei--Academia Sinica),2025-06-12 10:03,126
L18546357,TW,TW-TPE,,25.0462059,121.5269805,台北--中央藝文公園(Taipei--Central Art Park),2025-06-14 11:32,37
L14200166,TW,TW-TPE,,25.0564804,121.5241085,台北--中安公園(Taipei--Zhong'an Park),2024-06-22 13:00,12
L5569816,TW,TW-TPE,,25.0863487,121.5543501,台北--中山劍南路(Taipei--Zhongshan Jiannan Road)[台北鳥會例行路線(WBST Birdwatching Route)],2025-04-12 09:50,62
L6091290,TW,TW-TPE,,25.0430451,121.5100955,台北--中山堂(Taipei--Zhongshan Hall),2025-04-08 12:19,27
L13208175,TW,TW-TPE,,25.0493688,121.5380033,台北--中山女子高級中學(Taipei--Zhongshan Girls High School),2024-09-27 10:54,22
L5929343,TW,TW-TPE,,25.0226419,121.5139818,台北--中正河濱公園(Taipei--Zhongzheng Riverside Park),2025-05-28 12:53,81
L3188811,TW,TW-TPE,,25.035372,121.5211058,台北--中正紀念堂(Taipei--Chiang Kai-Shek Memorial Hall),2025-06-19 20:53,96
L41185143,TW,TW-TPE,,25.0398683,121.5693895,台北--中油大樓 (Taipei--CPC Taipei Office),2025-04-27 19:03,21
L7710974,TW,TW-TPE,,25.0468286,121.6131407,台北--中研公園(Taipei--Academia Park),2025-06-07 07:59,61
L12208370,TW,TW-TPE,,25.034285,121.5592602,台北--中興公園(Taipei--Zhongxing Park),2025-06-02 06:42,15
L12412930,TW,TW-TPE,,25.0535346,121.5525225,台北--中華公園(Taipei--Zhonghua Park),2024-05-18 12:10,10
L28055495,TW,TW-TPQ,,24.931388,121.5581357,台北--中華民國女童軍訓練中心(Taipei--Girl Scouts Training Center),2025-05-31 07:47,27
L2764545,TW,TW-TPE,,24.9984544,121.5437657,台北--中華民國野鳥學會(Taipei--Chinese Wild Bird Federation),2024-12-22 07:07,40
L23042077,TW,TW-TPE,,25.1432451,121.5653998,台北--中華電信陽明山會館(Taipei--Chunghwa Telecom Yangmingshan Clubhouse),2025-03-21 19:21,12
L3333565,TW,TW-TPE,,25.0415737,121.5150547,台北--二二八和平紀念公園(Taipei--228 Peace Memorial Park),2025-06-18 07:44,81
L7070978,TW,TW-TPQ,,25.0658527,121.4700794,台北--二重疏洪親水公園(Taipei--Erchong Floodway Park),2025-04-14 06:43,93
L3870142,TW,TW-TPQ,,25.0466233,121.4828521,台北--二重疏洪道濕地(Taipei--Erzhong Spillway Wetland),2025-05-15 17:50,109
L7710978,TW,TW-TPE,,25.0471382,121.5801827,台北--五分埔公園(Taipei--Wufengpu Park),2025-06-02 10:55,24
L21640878,TW,TW-TPQ,,25.0746281,121.6232228,台北--五分埤生態濕地(Taipei--Wufenpi Ecological Wetland),2025-05-27 11:00,46
L12016099,TW,TW-TPQ,,25.0713711,121.7812106,台北--五分山氣象雷達站(Taipei--Wufenshan Weather Radar Station),2025-06-14 06:24,19
L14224262,TW,TW-TPQ,,25.0787042,121.6666152,台北--五堵橋→星光橋(Taipei--Wudu Bridge to Xingguang Bridge)[台北鳥會例行路線(WBST Birdwatching Route)],2025-04-22 08:46,75
L13841023,TW,TW-TPQ,,24.8751078,121.3696622,台北--五寮尖山步道(Taipei--Mt. Wuliaojian Trail),2024-07-05 15:05,36
L11045619,TW,TW-TPE,,25.047701,121.5743785,台北--五常公園(Taipei--Wuchang Park),2024-07-01 05:07,16
L8578248,TW,TW-TPQ,,25.0948696,121.4573215,台北--五股微風運河(Taipei--Wugu Weifeng Canal),2025-04-19 06:45,83
L27422310,TW,TW-TPQ,,25.0616793,121.4588693,台北--五股新北產業園區站(Taipei--Wugu New Taipei Industrial Park Station),2025-04-23 17:58,14
L18469037,TW,TW-TPQ,,25.074184,121.42898,台北--五股水碓觀景公園(Taipei--Wugu Shuidui Scenery Park),2025-05-08 05:00,34
L1915685,TW,TW-TPQ,,25.1003657,121.4570117,台北--五股溼地(未分區)(Taipei--Wugu Wetlands),2025-06-10 06:45,193
L6554703,TW,TW-TPQ,,25.0897576,121.4503384,台北--五股疏洪圳邊公園(Taipei--Wugu Floodway Zunbian Park),2025-05-21 10:13,103
L22019137,TW,TW-TPQ,,25.0981621,121.4565933,台北--五股疏洪生態公園(Taipei--Wugu Floodway Eco Park),2025-06-06 10:16,111
L3543242,TW,TW-TPQ,,25.1164946,121.4514112,台北--五股第一公墓(Taipei--Wugu Cemetery No.1),2025-03-30 09:31,35
L17422407,TW,TW-TPQ,,25.083025,121.428817,台北--五股龍鳳巖(Taipei--Wugu Longfengyan),2022-12-31 07:37,24
L14170513,TW,TW-TPE,,25.0531564,121.529081,台北--仁德公園(Taipei--Rende Park),2024-03-26 14:17,9
L11603434,TW,TW-TPE,,25.0366147,121.5462475,台北--仁愛公園(Taipei--Ren'ai Park),2025-05-17 10:23,17
L18047259,TW,TW-TPE,,25.0341362,121.5456788,台北--仁慈公園(Taipei--Renci Park),2025-05-15 09:20,10
L8086977,TW,TW-TPE,,25.0390658,121.5147543,台北--介壽公園(Taipei--Jieshou Park),2025-03-31 17:02,29
L5400630,TW,TW-TPE,,24.9884308,121.5483677,台北--仙跡岩公園(Taipei--Xianjiyan Park),2025-06-07 09:14,48
L14200145,TW,TW-TPE,,25.0501294,121.5347887,台北--伊通公園(Taipei--Yitong Park),2025-06-05 12:29,9
L23042100,TW,TW-TPE,,25.1375535,121.557734,台北--住六公園(Taipei--Residence Six Park),2025-06-10 15:02,3
L12326967,TW,TW-TPE,,25.0348598,121.5287514,台北--信愛公園(Taipei--Xin'ai Park),2024-10-08 10:00,8
L10165264,TW,TW-TPE,,25.0311399,121.5619906,台北--信義公民會館(Taipei--Xinyi Assembly Hall),2025-04-11 17:34,31
L14245919,TW,TW-TPE,,25.0356545,121.5701215,台北--信義安康公園(Taipei--Xinyi Ankang Park),2025-05-15 16:39,26
L11045613,TW,TW-TPE,,25.0541478,121.5688806,台北--健康公園(Taipei--Jiankang Park),2023-07-25 14:14,12
L11013166,TW,TW-TPE,,25.0532327,121.5223493,台北--光點台北(Taipei--SPOT-Taipei Film House),2025-02-11 10:36,30
L3137606,TW,TW-TPQ,,24.8297214,121.5273929,台北--內洞森林遊樂區(Taipei--Neidong Forest Recreation Area),2025-05-23 08:33,97
L4203566,TW,TW-TPE,,25.0893531,121.620959,台北--內湖內溝溪(Taipei--Neihu Neigou River),2025-06-07 16:03,124
L25382119,TW,TW-TPE,,25.071914,121.6212068,台北--內湖內溝溪步道(Taipei--Neihu Neigou River Trail),2025-03-17 07:45,54
L7127878,TW,TW-TPE,,25.0873776,121.6225829,台北--內湖內溝溪生態展示館(Taipei--Neihu Neigou River Education Center),2025-06-07 19:33,73
L5286938,TW,TW-TPE,,25.0820698,121.6242501,台北--內湖內溝里(Taipei--Neihu Neigouli)[台北鳥會例行路線(WBST Birdwatching Route)],2025-06-15 07:54,107
L4485264,TW,TW-TPE,,25.0755747,121.6107696,台北--內湖公共電視台(Taipei--Neihu Public Television Service),2025-02-16 12:30,25
L7755643,TW,TW-TPE,,25.077612,121.5865176,台北--內湖區內湖高中(Taipei--Neihu Senior High School),2025-03-14 19:26,17
L23508377,TW,TW-TPE,,25.0917009,121.5974307,台北--內湖大溝溪畔步道(Taipei--Neihu Dagouxi Riverside Trail),2025-04-30 23:15,63
L3801922,TW,TW-TPE,,25.0895212,121.5983927,台北--內湖大溝溪親水公園(Taipei--Neihu Dagouxi Riverside Park),2025-04-30 15:00,88
L5569718,TW,TW-TPE,,25.079682,121.6167163,台北--內湖安泰溪(Taipei--Neihu Antai River)[台北鳥會例行路線(WBST Birdwatching Route)],2025-05-16 06:23,66
L5292138,TW,TW-TPE,,25.0803711,121.6239738,台北--內湖康樂街(Taipei--Neihu Kangle Street),2025-06-07 12:06,64
L8528563,TW,TW-TPE,,25.0602951,121.6037085,台北--內湖復育園區(Taipei--Neihu Restoration Park),2025-02-15 08:45,29
L5659061,TW,TW-TPE,,25.097066,121.5876187,台北--內湖碧山巖(Taipei--Neihu Bishanyen),2024-01-14 10:01,33
L5207721,TW,TW-TPE,,25.1044189,121.5902187,台北--內湖碧山路(Taipei--Neihu Bishan Road),2025-04-27 13:02,56
L6950774,TW,TW-TPE,,25.0910457,121.5827711,台北--內湖金瑞治水生態公園(Taipei--Neihu Jinrui Park),2025-05-23 07:02,73
L10920699,TW,TW-TPE,,25.1156154,121.5769118,台北--內雙溪自然中心藥用植物園(Taipei--Neishuangxi Nature Center Herb Garden),2024-05-01 08:22,44
L14522019,TW,TW-TPE,,25.0254867,121.5512639,台北--全安公園(Taipei--Quan'an Park),2024-04-07 08:11,13
L11192250,TW,TW-TPE,,25.1202321,121.5029341,台北--八仙公園(Taipei--Baxian Park),2024-05-19 07:42,42
L18484156,TW,TW-TPE,,25.0469219,121.5457006,台北--八德公園(Taipei--Bade Park),2025-04-24 13:46,9
L7172312,TW,TW-TPQ,,25.1667169,121.4097473,台北--八里北堤沙灘(Taipei--Bali North Seawall Beach),2025-05-30 13:31,155
L12499004,TW,TW-TPQ,,25.1655454,121.4132468,台北--八里十三行文化公園(Taipei--Bali Shihsanhang Cultural Park),2025-04-26 09:21,70
L40944507,TW,TW-TPQ,,25.149883,121.39932,台北--八里商港公園(Taipei--Bali Shanggang Park),2025-03-23 13:51,31
L2670867,TW,TW-TPQ,,25.1604488,121.4313483,台北--八里左岸公園(Taipei--Bali Left Bank Park),2025-05-05 10:39,70
L11781141,TW,TW-TPE,,25.0114619,121.5434355,台北--公館國小(Taipei--Gongguan Elementary School),2025-05-18 08:41,39
L17089400,TW,TW-TPQ,,25.002143,121.4780584,台北--前國防管理學院&外員山(Taipei--Ex-National Defense Management College & Waiyuanshan),2024-09-09 12:30,38
L12528196,TW,TW-TPE,,25.0857465,121.5204007,台北--前港公園(Taipei--Qiangang Park),2025-05-30 07:45,31
L37516622,TW,TW-TPE,,25.0774517,121.5238074,台北--劍潭青年活動中心 (Taipei--Jiantan Youth Activity Center),2025-06-17 18:42,34
L5569828,TW,TW-TPE,,24.9990625,121.5788076,台北--動物園→國立政治大學(Taipei--Taipei Zoo to National Chengchi University)[台北鳥會例行路線(WBST Birdwatching Route)],2025-05-21 08:15,106
L7472627,TW,TW-TPE,,25.0744297,121.5204991,台北--勞工就業中心(Taipei--Employment Service Center),2024-04-01 12:42,15
L13555643,TW,TW-TPQ,,25.0552313,121.7113572,台北--北31汐平路(汐止-平溪)(Taipei--Xiping Rd. (between Xizhi & Pingxi)),2025-03-09 08:53,47
L2660928,TW,TW-TPE,,25.0769129,121.5268088,台北--北安公園(Taipei--Bei'an Park),2025-05-10 07:46,47
L4103082,TW,TW-TPE,,25.136425,121.5024155,台北--北投七星公園(Taipei--Beitou Qixing Park),2024-11-03 11:18,36
L5496981,TW,TW-TPE,,25.1578511,121.5158453,台北--北投中正山觀景台(Taipei--Beitou Mt. Zhongzheng Lookout),2024-12-29 13:34,76
L2425949,TW,TW-TPE,,25.1164518,121.4855182,台北--北投八仙(Taipei--Beitou Baxian)台北鳥會例行路線(唭哩岸→關渡),2025-06-15 09:42,124
L5625170,TW,TW-TPE,,25.1190379,121.508252,台北--北投吉利公園(Taipei--Beitou Jili Park),2025-06-19 23:15,39
L4422896,TW,TW-TPE,,25.1548859,121.5032638,台北--北投吳氏宗祠(Taipei--Beitou Wu's Ancestral Shrine),2025-04-28 14:08,67
L3856620,TW,TW-TPE,,25.1062152,121.5002033,台北--北投垃圾焚化廠(Taipei--Beitou Refuse Incineration Plant),2025-05-24 08:14,67
L11639447,TW,TW-TPE,,25.1445999,121.5210843,台北--北投彌陀寺(Taipei--Beitou Mituo Temple),2025-04-09 08:39,22
L5248567,TW,TW-TPE,,25.1280927,121.477654,台北--北投忠義小徑(Taipei--Beitou Zhongyi Trail),2025-06-19 07:33,193
L5569845,TW,TW-TPE,,25.131111,121.4749704,台北--北投忠義小徑(Taipei--Beitou Zhongyi Trail)[台北鳥會例行路線(WBST Birdwatching Route)],2025-05-21 13:03,145
L5569789,TW,TW-TPQ,,25.1391357,121.4666064,台北--北投楓丹白露(Taipei--Beitou Fengdan Bailu)[台北鳥會例行路線(WBST Birdwatching Route)],2025-05-24 07:39,122
L3856623,TW,TW-TPQ,,25.142479,121.4745788,台北--北投楓丹白露社區(Taipei--Beitou Fengdan Bailu Community),2025-05-26 09:44,65
L6447772,TW,TW-TPE,,25.1105249,121.5220714,台北--北投榮華公園(Taipei--Beitou Ronghua Park),2025-06-14 07:42,59
L23042007,TW,TW-TPE,,25.149374,121.5051573,台北--北投櫻花隧道/鳳梨宅(Taipei--Beitou Cherry Blossom Tunnel/Fenglizhai),2025-04-28 13:19,39
L5162644,TW,TW-TPE,,25.143912,121.4922452,台北--北投水磨坑(國防大學段)(Taipei--Beitou Shuimokeng (FHK Section)),2025-03-16 13:00,52
L23042021,TW,TW-TPE,,25.159966,121.5007585,台北--北投清天宮(Taipei--Beitou Qingtian Temple),2025-05-05 09:24,31
L2948967,TW,TW-TPE,,25.136558,121.5061551,台北--北投溫泉公園(Taipei--Beitou Hot Spring Park),2025-06-01 11:31,54
L5186010,TW,TW-TPE,,25.1403469,121.5044782,台北--北投珠海路(Taipei--Beitou Zhuhai Road),2025-06-02 18:48,120
L12395457,TW,TW-TPE,,25.1356435,121.4932225,台北--北投田心仔161號綠地(Taipei--Beitou Tianxinzai No.161 Park),2025-03-23 14:34,70
L2415492,TW,TW-TPE,,25.1519508,121.5124369,台北--北投登山路(Taipei--Beitou Dengshan Road),2024-11-28 16:13,48
L36737363,TW,TW-TPE,,25.1608608,121.4942927,台北--北投百姓公廟(Taipei--Beitou Baixinggong Temple),2025-04-28 14:27,24
L30277904,TW,TW-TPE,,25.10873,121.5124377,台北--北投福星公園(Taipei--Beitou Fuxing Park),2025-06-11 21:42,30
L5192267,TW,TW-TPE,,25.1110077,121.5058537,台北--北投立農濕地(Taipei--Beitou Linong Wetland),2025-05-06 08:32,153
L7755641,TW,TW-TPE,,25.1777208,121.5365716,台北--北投薇閣小學田園教學區(Taipei--Wego Elementary School Private Garden),2025-05-19 07:33,56
L3290632,TW,TW-TPE,,25.1293557,121.4884579,台北--北投貴子坑大排(Taipei--Beitou Guizikeng Drainage Canal),2025-06-19 07:08,226
L8654390,TW,TW-TPE,,25.1168064,121.510073,台北--北投運動中心及鄰近公園(Taipei--Beitou Sports Center & Adjacent Parks),2025-06-19 19:15,47
L38520980,TW,TW-TPE,,25.135321,121.500396,台北--北投長安公園(Taipei--Beitou Changan Park),2024-12-09 11:10,10
L2383528,TW,TW-TPQ,,25.2977313,121.5760803,台北--北海岸(歷史記錄用)(Taipei--North Coast (Historical Reports Only)),2025-05-12 06:07,69
L28776174,TW,TW-TPQ,,25.120899,121.8817006,台北--南子吝步道 (Taipei--Nanzilin Trail),2025-03-18 10:41,14
L11276432,TW,TW-TPE,,25.0270534,121.5203749,台北--南昌公園(Taipei--Nanchang Park),2025-02-07 13:26,16
L3824965,TW,TW-TPE,,25.0431763,121.5920314,台北--南港公園(Taipei--Nangang Park),2025-06-17 08:03,129
L5569728,TW,TW-TPE,,25.0443944,121.5945554,台北--南港公園→新庄仔埤(Taipei--Nangang Park to Sinjhuangzihpi)[台北鳥會例行路線(WBST Birdwatching Route)],2025-05-29 07:40,82
L15806735,TW,TW-TPE,,25.0473119,121.6166021,台北--南港六福公園(Taipei--Nangang Liufu Park),2024-08-01 17:38,9
L2712670,TW,TW-TPE,,25.0370523,121.616341,台北--南港四分橋(Taipei--Nangang Sifen Bridge),2025-06-19 08:16,67
L5524073,TW,TW-TPE,,25.0489104,121.6158369,台北--南港四分溪(Taipei--Nangang Sifen River)[台北鳥會例行路線(WBST Birdwatching Route)],2025-06-07 08:07,97
L15806729,TW,TW-TPE,,25.0358129,121.6327223,台北--南港大坑溪(Taipei--Nangang Dakeng River),2025-06-11 07:48,44
L28696735,TW,TW-TPE,,25.0281006,121.647234,台北--南港大坑溪福德宮(Taipei--Nangang Dakengxi Fude Temple),2025-05-06 07:19,14
L10271367,TW,TW-TPE,,25.055891,121.6180111,台北--南港展覽館/捷運南港展覽館站 (Taipei--TaiNEX/MRT Taipei Nangang Exhibition Center Station),2025-05-28 12:40,18
L5455081,TW,TW-TPE,,25.0323423,121.5931106,台北--南港山步道(Taipei--Nangangshan Trail),2025-05-19 09:04,56
L6111041,TW,TW-TPE,,25.0589135,121.6048712,台北--南港左岸河濱公園(Taipei--Nangang Left Bank Riverside Park),2025-06-02 16:56,38
L13333133,TW,TW-TPE,,25.0472284,121.5952219,台北--南港新庄仔埤(東新埤)(Taipei--Nangang Xinzhuangzi Pond (Dongxinpi)),2025-05-28 08:39,69
L15806738,TW,TW-TPE,,25.0513902,121.5898079,台北--南港新新公園(Taipei--Nangang Xinxin Park),2025-05-03 08:55,38
L7746073,TW,TW-TPE,,25.0556705,121.6032846,台北--南港東新國小(Taipei--Nangang Dongxin Elementary School),2024-05-29 19:57,12
L6445203,TW,TW-TPE,,25.0501564,121.584363,台北--南港玉東公園(Taipei--Nangang Yudong Park),2025-05-23 18:50,25
L15806711,TW,TW-TPE,,25.027253,121.6640829,台北--南港茶葉製造示範場(Taipei--Nangang Tea Processing Demonstration Center),2025-05-03 08:03,44
L5164632,TW,TW-TPE,,25.0537095,121.6187596,台北--南港誠正國中(Taipei--Nangang Chengzheng Junior High School),2025-05-03 21:51,58
L28695814,TW,TW-TPE,,25.02503,121.5997334,台北--南港麗山橋(Taipei--Nangang Lishan Bridge),2025-05-04 17:49,18
L7660837,TW,TW-TPQ,,25.1208077,121.8881392,台北--南雅漁港(Taipei--Nanya Harbor),2025-05-03 17:08,54
L9987692,TW,TW-TPQ,,25.0125092,121.9897869,台北--卯澳漁港(Taipei--Mao'ao Harbor),2024-11-06 14:55,35
L6636353,TW,TW-TPE,,25.1014198,121.5507554,台北--原住民文化主題公園(Taipei--Aboriginal Cultural Theme Park),2025-06-12 17:07,66
L11276402,TW,TW-TPE,,25.0223854,121.5273675,台北--古莊公園(Taipei--Guzhuang Park),2025-03-22 17:58,20
L5480410,TW,TW-TPE,,25.0435326,121.5222359,台北--台北NGO會館(Taipei--Taipei NGO House),2025-05-08 11:37,38
L4959434,TW,TW-TPE,,24.9968909,121.5755653,台北--台北動物園河濱步道(Taipei--Taipei Zoo River Walk),2025-05-29 08:33,92
L8443177,TW,TW-TPE,,24.99502,121.5727269,台北--台北動物園河濱步道(動物園-景美橋)(Taipei--Taipei Zoo River Walk (between Zoo & Jingmei Bridge),2025-06-01 17:50,97
L4078686,TW,TW-TPE,,24.9936925,121.5809802,台北--台北動物園蟲蟲探索谷步道(Taipei--Taipei Zoo Insect Valley Trail),2025-05-08 09:31,43
L5612063,TW,TW-TPQ,,24.9426197,121.3683701,台北--台北大學三峽校區(Taipei--National Taipei University Sanxia Branch),2025-05-31 09:36,66
L38569383,TW,TW-TPQ,,24.94436,121.3723759,台北--台北大學法律學院(Taipei--National Taipei University College of Law),2025-03-30 12:36,26
L3960797,TW,TW-TPE,,25.0367766,121.5628946,台北--台北市政府市民廣場(Taipei--Taipei City Hall Plaza),2025-06-14 16:34,55
L5432428,TW,TW-TPE,,25.0357204,121.5130377,台北--台北市立大學(Taipei--University of Taipei),2025-05-07 12:46,27
L8042102,TW,TW-TPE,,25.037992,121.5138661,台北--台北市立第一女子高級中學(Taipei--Taipei First Girl High School),2024-12-22 16:00,35
L2314029,TW,TW-TPE,,25.0319891,121.509347,台北--台北植物園(Taipei--Taipei Botanical Garden),2025-06-18 08:02,200
L14200197,TW,TW-TPE,,25.0524351,121.5986501,台北--台北流行音樂中心(Taipei--Taipei Music Center),2025-05-27 20:59,16
L14048117,TW,TW-TPE,,25.0496568,121.5517413,台北--台北田徑場(Taipei--Municipal Stadium),2025-04-25 10:25,16
L4306614,TW,TW-TPE,,25.1330662,121.4702189,台北--台北藝術大學(Taipei--Taipei National University of the Arts),2025-06-02 18:08,80
L2434912,TW,TW-TPE,,25.04737,121.51617,台北--台北車站(Taipei--Taipei Main Station),2025-06-12 16:44,37
L23134939,TW,TW-TPE,,25.0251009,121.5615042,台北--台北醫學大學(Taipei--Taipei Medical University),2025-05-10 10:38,25
L2997518,TW,TW-TPQ,,24.9604521,121.5282726,台北--台灣大學實驗農場安康分場(Taipei--NTU Experimental Farm Ankang Branch),2025-03-23 12:06,108
L22872972,TW,TW-TPE,,25.0125271,121.5466686,台北--台灣大學農業試驗場園藝分場(Taipei--NTU Horticulture Division Experimental Farm),2025-04-08 15:52,60
L44790094,TW,TW-TPQ,,25.0105714,122.0064288,台北--台灣最東點(Taipei--Eastrnmost Point of Taiwan),2025-05-01 15:35,6
